timestamp,altitude,latitude,longitude,temperature,pressure,humidity,status
2026-08-15T14:09:45.534251,17850.0,34.738866,10.76138,-91.02499999999999,76.8319301889255,10.06968714924845,A
2026-08-15T14:10:15.534264,17400.0,34.738895,10.761345,-88.1,82.48288935777975,10.533124153195526,A
2026-08-15T14:10:45.534278,16950.0,34.738923,10.76131,-85.175,88.5494744187538,11.017889908815238,A
2026-08-15T14:11:15.534291,16500.0,34.738952,10.761275,-82.25,95.06225449773206,11.524966028805837,A
2026-08-15T14:11:45.534304,16050.0,34.738981,10.761241,-79.32499999999999,102.05404706815152,12.055379302606529,A
2026-08-15T14:12:15.534318,15600.0,34.739009,10.761206,-76.39999999999999,109.56008331610694,12.610203775565706,A
2026-08-15T14:12:45.534332,15150.0,34.739038,10.761171,-73.475,117.61818566799646,13.190562923798678,A
2026-08-15T14:13:15.534345,14700.0,34.739066,10.761136,-70.55,126.26895837525782,13.797631929138818,A
2026-08-15T14:13:45.534359,14250.0,34.739095,10.761102,-67.625,135.5559921165394,14.432640058788792,A
2026-08-15T14:14:15.534372,13800.0,34.739123,10.761067,-64.7,145.52608364828262,15.096873154490368,A
2026-08-15T14:14:45.534385,13350.0,34.739152,10.761032,-61.77499999999999,156.2294716105214,15.791676236253267,A
2026-08-15T14:15:15.534399,12900.0,34.739181,10.760997,-58.849999999999994,167.72008967610768,16.518456225915376,A
2026-08-15T14:15:45.534413,12450.0,34.739209,10.760962,-55.925,180.05583831896647,17.27868479604931,A
2026-08-15T14:16:15.534426,12000.0,34.739238,10.760928,-53.0,193.2988765708021,18.073901349984123,A
2026-08-15T14:16:45.534439,11550.0,34.739266,10.760893,-50.075,207.51593523639903,18.905716138976533,A
2026-08-15T14:17:15.534452,11100.0,34.739295,10.760858,-47.14999999999999,222.77865314578878,19.775813522843627,A
2026-08-15T14:17:45.534466,10650.0,34.739324,10.760823,-44.224999999999994,239.02010308631796,20.685955380659617,A
2026-08-15T14:18:15.534480,10200.0,34.739352,10.760788,-41.3,256.28959940455513,21.63798467842299,A
2026-08-15T14:18:45.534493,9750.0,34.739381,10.760754,-38.375,274.5558440450854,22.63382920091836,A
2026-08-15T14:19:15.534506,9300.0,34.739409,10.760719,-35.449999999999996,293.862264812247,23.675505455329734,A
2026-08-15T14:19:45.534520,8850.0,34.739438,10.760684,-32.525,314.2535833415627,24.765122754509644,A
2026-08-15T14:20:15.534533,8400.0,34.739466,10.760649,-29.599999999999994,335.7758362830666,25.904887488172513,A
2026-08-15T14:20:45.534547,7950.0,34.739495,10.760615,-26.674999999999997,358.47639655444164,27.097107590661082,A
2026-08-15T14:21:15.534561,7500.0,34.739524,10.76058,-23.75,382.40399466330615,28.34419721433274,A
2026-08-15T14:21:45.534574,7050.0,34.739552,10.760545,-20.824999999999996,407.6087400980028,29.648681618029023,A
2026-08-15T14:22:15.534588,6600.0,34.739581,10.76051,-17.9,434.1421427862592,31.01320228052703,A
2026-08-15T14:22:45.534601,6150.0,34.739609,10.760475,-14.975000000000001,462.0571346211046,32.44052224932714,A
2026-08-15T14:23:15.534615,5700.0,34.739638,10.760441,-12.049999999999997,491.40809105343504,33.93353173560783,A
2026-08-15T14:23:45.534629,5250.0,34.739667,10.760406,-9.125,522.2508527506335,35.495253966677026,A
2026-08-15T14:24:15.534642,4800.0,34.739695,10.760371,-6.199999999999999,554.6427473206708,37.12885130777071,A
2026-08-15T14:24:45.534656,4350.0,34.739724,10.760336,-3.2749999999999986,588.6426111011106,38.837631665594834,A
2026-08-15T14:25:15.534670,3900.0,34.739752,10.760301,-0.34999999999999787,624.3108110124692,40.62505518657749,A
2026-08-15T14:25:45.534685,3450.0,34.739781,10.760267,2.5749999999999993,661.7092664753814,42.494741263394424,A
2026-08-15T14:26:15.534699,3000.0,34.739809,10.760232,5.5,700.9014713910323,44.45047586395583,A
2026-08-15T14:26:45.534712,2550.0,34.739838,10.760197,8.425,741.9525161843435,46.496219197694955,A
2026-08-15T14:27:15.534724,2100.0,34.739867,10.760162,11.350000000000001,784.9291099093819,48.6361137346821,A
2026-08-15T14:27:45.534738,1650.0,34.739895,10.760128,14.275,829.8996024165025,50.87449259380213,A
2026-08-15T14:28:15.534751,1200.0,34.739924,10.760093,17.2,876.9340065807166,53.215888316980994,A
2026-08-15T14:28:45.534764,750.0,34.739952,10.760058,20.125,926.1040205908117,55.66504204722818,A
2026-08-15T14:29:15.534777,300.0,34.739981,10.760023,23.05,977.4830502987329,58.2269131290801,A
2026-08-15T14:29:45.534790,0,34.74,10.76,25.0,1013.0,60.0,A
2026-08-15T14:30:15.534802,0,34.74,10.76,25.0,1013.0,60.0,A
2026-08-15T14:30:45.534819,0,34.74,10.76,25.0,1013.0,60.0,A
2026-08-15T14:31:15.534830,0,34.74,10.76,25.0,1013.0,60.0,A
2026-08-15T14:31:45.534839,0,34.74,10.76,25.0,1013.0,60.0,A
2026-08-15T14:32:15.534848,0,34.74,10.76,25.0,1013.0,60.0,A
2026-08-15T14:32:45.534858,0,34.74,10.76,25.0,1013.0,60.0,A
2026-08-15T14:33:15.534867,0,34.74,10.76,25.0,1013.0,60.0,A
